Date,Location,Hum,Hum1,Hum2,Hum3,Hum4,Hum5,Hum6,Hum7,Hum8,Hum9,Hum10,Hum11,Hum12,Hum13,Hum14,Hum15,Hum16,Hum17,Hum18,Hum19,Hum20,Hum21,Hum22,Hum23,Hum24,Hum25,Hum26,Hum27,Hum28,Hum29,Hum30,Raf,Raf1,Raf2,Raf3,Raf4,Raf5,Raf6,Raf7,Raf8,Raf9,Raf10,Raf11,Raf12,Raf13,Raf14,Raf15,Raf16,Raf17,Raf18,Raf19,Raf20,Raf21,Raf22,Raf23,Raf24,Raf25,Raf26,Raf27,Raf28,Raf29,Raf30,RfD,RfD1,RfD2,RfD3,RfD4,RfD5,RfD6,RfD7,RfD8,RfD9,RfD10,RfD11,RfD12,RfD13,RfD14,RfD15,RfD16,RfD17,RfD18,RfD19,RfD20,RfD21,RfD22,RfD23,RfD24,RfD25,RfD26,RfD27,RfD28,RfD29,RfD30,Tav,Tav1,Tav2,Tav3,Tav4,Tav5,Tav6,Tav7,Tav8,Tav9,Tav10,Tav11,Tav12,Tav13,Tav14,Tav15,Tav16,Tav17,Tav18,Tav19,Tav20,Tav21,Tav22,Tav23,Tav24,Tav25,Tav26,Tav27,Tav28,Tav29,Tav30,Tmi,Tmi1,Tmi2,Tmi3,Tmi4,Tmi5,Tmi6,Tmi7,Tmi8,Tmi9,Tmi10,Tmi11,Tmi12,Tmi13,Tmi14,Tmi15,Tmi16,Tmi17,Tmi18,Tmi19,Tmi20,Tmi21,Tmi22,Tmi23,Tmi24,Tmi25,Tmi26,Tmi27,Tmi28,Tmi29,Tmi30,Tmx,Tmx1,Tmx2,Tmx3,Tmx4,Tmx5,Tmx6,Tmx7,Tmx8,Tmx9,Tmx10,Tmx11,Tmx12,Tmx13,Tmx14,Tmx15,Tmx16,Tmx17,Tmx18,Tmx19,Tmx20,Tmx21,Tmx22,Tmx23,Tmx24,Tmx25,Tmx26,Tmx27,Tmx28,Tmx29,Tmx30,LandUse,Mosq,level
2013-09-16,YangPyung/WaterPump,49.3,59.5,140.6,228.1,308.5,399.1,475.4,542.4,605.8,667.6,727.2,780.1,826.6,870.1,920,974.6,1040.4,1110,1189.1,1248.5,1310.1,1362.4,1414.7,1475.1,1554,1612.6,1667.5,1729.5,1798.4,1871.2,1871.2,0,0,11.5,94.5,95,131,149,149,149,149,149,149,149,149,149,149,149,149,162.5,162.5,162.5,162.5,162.5,162.5,207,207,207,207,209,209,209,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,8,8,21.5,23.7,46.8,69.5,92.5,112.5,134.4,158.1,181.5,204.3,225.5,247.2,269.9,292.4,315.5,339.6,363.9,389.2,414.7,441.3,467.6,495.2,522.5,549.6,575.1,604.8,634.1,662.1,690,718.4,718.4,16,19.5,40.5,60.9,81.4,99.9,117.8,138.2,157.4,176.2,194.9,213.3,231.1,249.1,267.1,287,308,330.3,354.2,377.4,400.2,423.8,446.7,468.8,491,517.1,541.5,564.8,589.9,616.7,616.7,27.1,28.3,54.2,80.4,107.3,128.7,154.5,182.9,210.6,237.7,261.4,286.3,313.9,340.9,368.1,396.4,424.4,453.5,480.5,511.4,541.4,573.1,605.7,637.7,666.7,700,733.9,766.9,799.6,831.3,831.3,3,383,6
2013-09-17,YangPyung/WaterPump,48.4,49.3,108.8,189.9,277.4,357.8,448.4,524.7,591.7,655.1,716.9,776.5,829.4,875.9,919.4,969.3,1023.9,1089.7,1159.3,1238.4,1297.8,1359.4,1411.7,1464,1524.4,1603.3,1661.9,1716.8,1778.8,1847.7,1847.7,0,0,0,11.5,94.5,95,131,149,149,149,149,149,149,149,149,149,149,149,149,162.5,162.5,162.5,162.5,162.5,162.5,207,207,207,207,209,209,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,22.9,21.5,45.2,68.3,91,114,134,155.9,179.6,203,225.8,247,268.7,291.4,313.9,337,361.1,385.4,410.7,436.2,462.8,489.1,516.7,544,571.1,596.6,626.3,655.6,683.6,711.5,711.5,17.8,16,35.5,56.5,76.9,97.4,115.9,133.8,154.2,173.4,192.2,210.9,229.3,247.1,265.1,283.1,303,324,346.3,370.2,393.4,416.2,439.8,462.7,484.8,507,533.1,557.5,580.8,605.9,605.9,29.3,27.1,55.4,81.3,107.5,134.4,155.8,181.6,210,237.7,264.8,288.5,313.4,341,368,395.2,423.5,451.5,480.6,507.6,538.5,568.5,600.2,632.8,664.8,693.8,727.1,761,794,826.7,826.7,3,224,5
2013-09-18,YangPyung/WaterPump,54,48.4,97.7,157.2,238.3,325.8,406.2,496.8,573.1,640.1,703.5,765.3,824.9,877.8,924.3,967.8,1017.7,1072.3,1138.1,1207.7,1286.8,1346.2,1407.8,1460.1,1512.4,1572.8,1651.7,1710.3,1765.2,1827.2,1827.2,0,0,0,0,11.5,94.5,95,131,149,149,149,149,149,149,149,149,149,149,149,149,162.5,162.5,162.5,162.5,162.5,162.5,207,207,207,207,207,0,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,24.5,22.9,44.4,68.1,91.2,113.9,136.9,156.9,178.8,202.5,225.9,248.7,269.9,291.6,314.3,336.8,359.9,384,408.3,433.6,459.1,485.7,512,539.6,566.9,594,619.5,649.2,678.5,706.5,706.5,18.8,17.8,33.8,53.3,74.3,94.7,115.2,133.7,151.6,172,191.2,210,228.7,247.1,264.9,282.9,300.9,320.8,341.8,364.1,388,411.2,434,457.6,480.5,502.6,524.8,550.9,575.3,598.6,598.6,30.3,29.3,56.4,84.7,110.6,136.8,163.7,185.1,210.9,239.3,267,294.1,317.8,342.7,370.3,397.3,424.5,452.8,480.8,509.9,536.9,567.8,597.8,629.5,662.1,694.1,723.1,756.4,790.3,823.3,823.3,3,333,6
2013-09-19,YangPyung/WaterPump,56,54,102.4,151.7,211.2,292.3,379.8,460.2,550.8,627.1,694.1,757.5,819.3,878.9,931.8,978.3,1021.8,1071.7,1126.3,1192.1,1261.7,1340.8,1400.2,1461.8,1514.1,1566.4,1626.8,1705.7,1764.3,1819.2,1819.2,0,0,0,0,0,11.5,94.5,95,131,149,149,149,149,149,149,149,149,149,149,149,149,162.5,162.5,162.5,162.5,162.5,162.5,207,207,207,207,0,0,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,24.7,24.5,47.4,68.9,92.6,115.7,138.4,161.4,181.4,203.3,227,250.4,273.2,294.4,316.1,338.8,361.3,384.4,408.5,432.8,458.1,483.6,510.2,536.5,564.1,591.4,618.5,644,673.7,703,703,20.2,18.8,36.6,52.6,72.1,93.1,113.5,134,152.5,170.4,190.8,210,228.8,247.5,265.9,283.7,301.7,319.7,339.6,360.6,382.9,406.8,430,452.8,476.4,499.3,521.4,543.6,569.7,594.1,594.1,29.8,30.3,59.6,86.7,115,140.9,167.1,194,215.4,241.2,269.6,297.3,324.4,348.1,373,400.6,427.6,454.8,483.1,511.1,540.2,567.2,598.1,628.1,659.8,692.4,724.4,753.4,786.7,820.6,820.6,3,521,6
2013-09-20,YangPyung/WaterPump,71.5,56,110,158.4,207.7,267.2,348.3,435.8,516.2,606.8,683.1,750.1,813.5,875.3,934.9,987.8,1034.3,1077.8,1127.7,1182.3,1248.1,1317.7,1396.8,1456.2,1517.8,1570.1,1622.4,1682.8,1761.7,1820.3,1820.3,0,0,0,0,0,0,11.5,94.5,95,131,149,149,149,149,149,149,149,149,149,149,149,149,162.5,162.5,162.5,162.5,162.5,162.5,207,207,207,0,0,0,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,7,7,23.7,24.7,49.2,72.1,93.6,117.3,140.4,163.1,186.1,206.1,228,251.7,275.1,297.9,319.1,340.8,363.5,386,409.1,433.2,457.5,482.8,508.3,534.9,561.2,588.8,616.1,643.2,668.7,698.4,698.4,20,20.2,39,56.8,72.8,92.3,113.3,133.7,154.2,172.7,190.6,211,230.2,249,267.7,286.1,303.9,321.9,339.9,359.8,380.8,403.1,427,450.2,473,496.6,519.5,541.6,563.8,589.9,589.9,27.9,29.8,60.1,89.4,116.5,144.8,170.7,196.9,223.8,245.2,271,299.4,327.1,354.2,377.9,402.8,430.4,457.4,484.6,512.9,540.9,570,597,627.9,657.9,689.6,722.2,754.2,783.2,816.5,816.5,3,343,6
2013-09-21,YangPyung/WaterPump,66.9,71.5,127.5,181.5,229.9,279.2,338.7,419.8,507.3,587.7,678.3,754.6,821.6,885,946.8,1006.4,1059.3,1105.8,1149.3,1199.2,1253.8,1319.6,1389.2,1468.3,1527.7,1589.3,1641.6,1693.9,1754.3,1833.2,1833.2,0,0,0,0,0,0,0,11.5,94.5,95,131,149,149,149,149,149,149,149,149,149,149,149,149,162.5,162.5,162.5,162.5,162.5,162.5,207,207,0,0,0,0,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,24.5,23.7,48.4,72.9,95.8,117.3,141,164.1,186.8,209.8,229.8,251.7,275.4,298.8,321.6,342.8,364.5,387.2,409.7,432.8,456.9,481.2,506.5,532,558.6,584.9,612.5,639.8,666.9,692.4,692.4,20.6,20,40.2,59,76.8,92.8,112.3,133.3,153.7,174.2,192.7,210.6,231,250.2,269,287.7,306.1,323.9,341.9,359.9,379.8,400.8,423.1,447,470.2,493,516.6,539.5,561.6,583.8,583.8,29.1,27.9,57.7,88,117.3,144.4,172.7,198.6,224.8,251.7,273.1,298.9,327.3,355,382.1,405.8,430.7,458.3,485.3,512.5,540.8,568.8,597.9,624.9,655.8,685.8,717.5,750.1,782.1,811.1,811.1,3,399,6
2013-09-22,YangPyung/WaterPump,54.9,66.9,138.4,194.4,248.4,296.8,346.1,405.6,486.7,574.2,654.6,745.2,821.5,888.5,951.9,1013.7,1073.3,1126.2,1172.7,1216.2,1266.1,1320.7,1386.5,1456.1,1535.2,1594.6,1656.2,1708.5,1760.8,1821.2,1821.2,0,0,0,0,0,0,0,0,11.5,94.5,95,131,149,149,149,149,149,149,149,149,149,149,149,149,162.5,162.5,162.5,162.5,162.5,162.5,162.5,0,0,0,0,0,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,23,24.5,48.2,72.9,97.4,120.3,141.8,165.5,188.6,211.3,234.3,254.3,276.2,299.9,323.3,346.1,367.3,389,411.7,434.2,457.3,481.4,505.7,531,556.5,583.1,609.4,637,664.3,691.4,691.4,20.3,20.6,40.6,60.8,79.6,97.4,113.4,132.9,153.9,174.3,194.8,213.3,231.2,251.6,270.8,289.6,308.3,326.7,344.5,362.5,380.5,400.4,421.4,443.7,467.6,490.8,513.6,537.2,560.1,582.2,582.2,26.9,29.1,57,86.8,117.1,146.4,173.5,201.8,227.7,253.9,280.8,302.2,328,356.4,384.1,411.2,434.9,459.8,487.4,514.4,541.6,569.9,597.9,627,654,684.9,714.9,746.6,779.2,811.2,811.2,3,366,6
2013-09-23,YangPyung/WaterPump,55.6,54.9,121.8,193.3,249.3,303.3,351.7,401,460.5,541.6,629.1,709.5,800.1,876.4,943.4,1006.8,1068.6,1128.2,1181.1,1227.6,1271.1,1321,1375.6,1441.4,1511,1590.1,1649.5,1711.1,1763.4,1815.7,1815.7,0,0,0,0,0,0,0,0,0,11.5,94.5,95,131,149,149,149,149,149,149,149,149,149,149,149,149,162.5,162.5,162.5,162.5,162.5,162.5,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,23.9,23,47.5,71.2,95.9,120.4,143.3,164.8,188.5,211.6,234.3,257.3,277.3,299.2,322.9,346.3,369.1,390.3,412,434.7,457.2,480.3,504.4,528.7,554,579.5,606.1,632.4,660,687.3,687.3,19,20.3,40.9,60.9,81.1,99.9,117.7,133.7,153.2,174.2,194.6,215.1,233.6,251.5,271.9,291.1,309.9,328.6,347,364.8,382.8,400.8,420.7,441.7,464,487.9,511.1,533.9,557.5,580.4,580.4,28.9,26.9,56,83.9,113.7,144,173.3,200.4,228.7,254.6,280.8,307.7,329.1,354.9,383.3,411,438.1,461.8,486.7,514.3,541.3,568.5,596.8,624.8,653.9,680.9,711.8,741.8,773.5,806.1,806.1,3,234,5
2013-09-24,YangPyung/WaterPump,81.8,55.6,110.5,177.4,248.9,304.9,358.9,407.3,456.6,516.1,597.2,684.7,765.1,855.7,932,999,1062.4,1124.2,1183.8,1236.7,1283.2,1326.7,1376.6,1431.2,1497,1566.6,1645.7,1705.1,1766.7,1819,1819,2.5,0,0,0,0,0,0,0,0,0,11.5,94.5,95,131,149,149,149,149,149,149,149,149,149,149,149,149,162.5,162.5,162.5,162.5,162.5,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,21.9,23.9,46.9,71.4,95.1,119.8,144.3,167.2,188.7,212.4,235.5,258.2,281.2,301.2,323.1,346.8,370.2,393,414.2,435.9,458.6,481.1,504.2,528.3,552.6,577.9,603.4,630,656.3,683.9,683.9,20.4,19,39.3,59.9,79.9,100.1,118.9,136.7,152.7,172.2,193.2,213.6,234.1,252.6,270.5,290.9,310.1,328.9,347.6,366,383.8,401.8,419.8,439.7,460.7,483,506.9,530.1,552.9,576.5,576.5,24.1,28.9,55.8,84.9,112.8,142.6,172.9,202.2,229.3,257.6,283.5,309.7,336.6,358,383.8,412.2,439.9,467,490.7,515.6,543.2,570.2,597.4,625.7,653.7,682.8,709.8,740.7,770.7,802.4,802.4,3,143,4
2013-09-25,YangPyung/WaterPump,57.3,81.8,137.4,192.3,259.2,330.7,386.7,440.7,489.1,538.4,597.9,679,766.5,846.9,937.5,1013.8,1080.8,1144.2,1206,1265.6,1318.5,1365,1408.5,1458.4,1513,1578.8,1648.4,1727.5,1786.9,1848.5,1848.5,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,14,97,97.5,133.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,165,165,165,165,0,0,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,19.7,21.9,45.8,68.8,93.3,117,141.7,166.2,189.1,210.6,234.3,257.4,280.1,303.1,323.1,345,368.7,392.1,414.9,436.1,457.8,480.5,503,526.1,550.2,574.5,599.8,625.3,651.9,678.2,678.2,15.4,20.4,39.4,59.7,80.3,100.3,120.5,139.3,157.1,173.1,192.6,213.6,234,254.5,273,290.9,311.3,330.5,349.3,368,386.4,404.2,422.2,440.2,460.1,481.1,503.4,527.3,550.5,573.3,573.3,23.9,24.1,53,79.9,109,136.9,166.7,197,226.3,253.4,281.7,307.6,333.8,360.7,382.1,407.9,436.3,464,491.1,514.8,539.7,567.3,594.3,621.5,649.8,677.8,706.9,733.9,764.8,794.8,794.8,3,243,5
2013-09-26,YangPyung/WaterPump,36.9,57.3,139.1,194.7,249.6,316.5,388,444,498,546.4,595.7,655.2,736.3,823.8,904.2,994.8,1071.1,1138.1,1201.5,1263.3,1322.9,1375.8,1422.3,1465.8,1515.7,1570.3,1636.1,1705.7,1784.8,1844.2,1844.2,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,14,97,97.5,133.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,165,165,165,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,17.5,19.7,41.6,65.5,88.5,113,136.7,161.4,185.9,208.8,230.3,254,277.1,299.8,322.8,342.8,364.7,388.4,411.8,434.6,455.8,477.5,500.2,522.7,545.8,569.9,594.2,619.5,645,671.6,671.6,12.7,15.4,35.8,54.8,75.1,95.7,115.7,135.9,154.7,172.5,188.5,208,229,249.4,269.9,288.4,306.3,326.7,345.9,364.7,383.4,401.8,419.6,437.6,455.6,475.5,496.5,518.8,542.7,565.9,565.9,22.4,23.9,48,76.9,103.8,132.9,160.8,190.6,220.9,250.2,277.3,305.6,331.5,357.7,384.6,406,431.8,460.2,487.9,515,538.7,563.6,591.2,618.2,645.4,673.7,701.7,730.8,757.8,788.7,788.7,3,369,6
2013-09-27,YangPyung/WaterPump,50.9,36.9,94.2,176,231.6,286.5,353.4,424.9,480.9,534.9,583.3,632.6,692.1,773.2,860.7,941.1,1031.7,1108,1175,1238.4,1300.2,1359.8,1412.7,1459.2,1502.7,1552.6,1607.2,1673,1742.6,1821.7,1821.7,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,14,97,97.5,133.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,165,165,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,18.6,17.5,37.2,59.1,83,106,130.5,154.2,178.9,203.4,226.3,247.8,271.5,294.6,317.3,340.3,360.3,382.2,405.9,429.3,452.1,473.3,495,517.7,540.2,563.3,587.4,611.7,637,662.5,662.5,12.2,12.7,28.1,48.5,67.5,87.8,108.4,128.4,148.6,167.4,185.2,201.2,220.7,241.7,262.1,282.6,301.1,319,339.4,358.6,377.4,396.1,414.5,432.3,450.3,468.3,488.2,509.2,531.5,555.4,555.4,24.3,22.4,46.3,70.4,99.3,126.2,155.3,183.2,213,243.3,272.6,299.7,328,353.9,380.1,407,428.4,454.2,482.6,510.3,537.4,561.1,586,613.6,640.6,667.8,696.1,724.1,753.2,780.2,780.2,3,235,5
2013-09-28,YangPyung/WaterPump,70.6,50.9,87.8,145.1,226.9,282.5,337.4,404.3,475.8,531.8,585.8,634.2,683.5,743,824.1,911.6,992,1082.6,1158.9,1225.9,1289.3,1351.1,1410.7,1463.6,1510.1,1553.6,1603.5,1658.1,1723.9,1793.5,1793.5,4.5,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,14,97,97.5,133.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,17.7,18.6,36.1,55.8,77.7,101.6,124.6,149.1,172.8,197.5,222,244.9,266.4,290.1,313.2,335.9,358.9,378.9,400.8,424.5,447.9,470.7,491.9,513.6,536.3,558.8,581.9,606,630.3,655.6,655.6,14.8,12.2,24.9,40.3,60.7,79.7,100,120.6,140.6,160.8,179.6,197.4,213.4,232.9,253.9,274.3,294.8,313.3,331.2,351.6,370.8,389.6,408.3,426.7,444.5,462.5,480.5,500.4,521.4,543.7,543.7,20.5,24.3,46.7,70.6,94.7,123.6,150.5,179.6,207.5,237.3,267.6,296.9,324,352.3,378.2,404.4,431.3,452.7,478.5,506.9,534.6,561.7,585.4,610.3,637.9,664.9,692.1,720.4,748.4,777.5,777.5,3,321,6
2013-09-29,YangPyung/WaterPump,86.1,70.6,121.5,158.4,215.7,297.5,353.1,408,474.9,546.4,602.4,656.4,704.8,754.1,813.6,894.7,982.2,1062.6,1153.2,1229.5,1296.5,1359.9,1421.7,1481.3,1534.2,1580.7,1624.2,1674.1,1728.7,1794.5,1794.5,17.5,4.5,4.5,4.5,4.5,7,7,7,7,7,7,7,7,7,7,18.5,101.5,102,138,156,156,156,156,156,156,156,156,156,156,156,156,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,17.1,17.7,36.3,53.8,73.5,95.4,119.3,142.3,166.8,190.5,215.2,239.7,262.6,284.1,307.8,330.9,353.6,376.6,396.6,418.5,442.2,465.6,488.4,509.6,531.3,554,576.5,599.6,623.7,648,648,14.4,14.8,27,39.7,55.1,75.5,94.5,114.8,135.4,155.4,175.6,194.4,212.2,228.2,247.7,268.7,289.1,309.6,328.1,346,366.4,385.6,404.4,423.1,441.5,459.3,477.3,495.3,515.2,536.2,536.2,19.6,20.5,44.8,67.2,91.1,115.2,144.1,171,200.1,228,257.8,288.1,317.4,344.5,372.8,398.7,424.9,451.8,473.2,499,527.4,555.1,582.2,605.9,630.8,658.4,685.4,712.6,740.9,768.9,768.9,3,109,4
2013-09-30,YangPyung/WaterPump,71.8,86.1,156.7,207.6,244.5,301.8,383.6,439.2,494.1,561,632.5,688.5,742.5,790.9,840.2,899.7,980.8,1068.3,1148.7,1239.3,1315.6,1382.6,1446,1507.8,1567.4,1620.3,1666.8,1710.3,1760.2,1814.8,1814.8,0,17.5,22,22,22,22,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,36,119,119.5,155.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,0,0,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8,20.7,17.1,34.8,53.4,70.9,90.6,112.5,136.4,159.4,183.9,207.6,232.3,256.8,279.7,301.2,324.9,348,370.7,393.7,413.7,435.6,459.3,482.7,505.5,526.7,548.4,571.1,593.6,616.7,640.8,640.8,18,14.4,29.2,41.4,54.1,69.5,89.9,108.9,129.2,149.8,169.8,190,208.8,226.6,242.6,262.1,283.1,303.5,324,342.5,360.4,380.8,400,418.8,437.5,455.9,473.7,491.7,509.7,529.6,529.6,25.8,19.6,40.1,64.4,86.8,110.7,134.8,163.7,190.6,219.7,247.6,277.4,307.7,337,364.1,392.4,418.3,444.5,471.4,492.8,518.6,547,574.7,601.8,625.5,650.4,678,705,732.2,760.5,760.5,3,260,5
2013-10-01,YangPyung/WaterPump,66.8,71.8,157.9,228.5,279.4,316.3,373.6,455.4,511,565.9,632.8,704.3,760.3,814.3,862.7,912,971.5,1052.6,1140.1,1220.5,1311.1,1387.4,1454.4,1517.8,1579.6,1639.2,1692.1,1738.6,1782.1,1832,1832,0,0,17.5,22,22,22,22,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,36,119,119.5,155.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,0,0,0,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,5,6,7,8,8,8,8,8,8,8,8,8,21.7,20.7,37.8,55.5,74.1,91.6,111.3,133.2,157.1,180.1,204.6,228.3,253,277.5,300.4,321.9,345.6,368.7,391.4,414.4,434.4,456.3,480,503.4,526.2,547.4,569.1,591.8,614.3,637.4,637.4,17.4,18,32.4,47.2,59.4,72.1,87.5,107.9,126.9,147.2,167.8,187.8,208,226.8,244.6,260.6,280.1,301.1,321.5,342,360.5,378.4,398.8,418,436.8,455.5,473.9,491.7,509.7,527.7,527.7,26.6,25.8,45.4,65.9,90.2,112.6,136.5,160.6,189.5,216.4,245.5,273.4,303.2,333.5,362.8,389.9,418.2,444.1,470.3,497.2,518.6,544.4,572.8,600.5,627.6,651.3,676.2,703.8,730.8,758,758,3,454,6
2013-10-02,YangPyung/WaterPump,58.6,66.8,138.6,224.7,295.3,346.2,383.1,440.4,522.2,577.8,632.7,699.6,771.1,827.1,881.1,929.5,978.8,1038.3,1119.4,1206.9,1287.3,1377.9,1454.2,1521.2,1584.6,1646.4,1706,1758.9,1805.4,1848.9,1848.9,0.5,0,0,17.5,22,22,22,22,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,36,119,119.5,155.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,6,7,8,9,9,9,9,9,9,9,9,19.6,21.7,42.4,59.5,77.2,95.8,113.3,133,154.9,178.8,201.8,226.3,250,274.7,299.2,322.1,343.6,367.3,390.4,413.1,436.1,456.1,478,501.7,525.1,547.9,569.1,590.8,613.5,636,636,14.7,17.4,35.4,49.8,64.6,76.8,89.5,104.9,125.3,144.3,164.6,185.2,205.2,225.4,244.2,262,278,297.5,318.5,338.9,359.4,377.9,395.8,416.2,435.4,454.2,472.9,491.3,509.1,527.1,527.1,22.5,26.6,52.4,72,92.5,116.8,139.2,163.1,187.2,216.1,243,272.1,300,329.8,360.1,389.4,416.5,444.8,470.7,496.9,523.8,545.2,571,599.4,627.1,654.2,677.9,702.8,730.4,757.4,757.4,3,545,6
2013-10-03,YangPyung/WaterPump,49.1,58.6,125.4,197.2,283.3,353.9,404.8,441.7,499,580.8,636.4,691.3,758.2,829.7,885.7,939.7,988.1,1037.4,1096.9,1178,1265.5,1345.9,1436.5,1512.8,1579.8,1643.2,1705,1764.6,1817.5,1864,1864,0,0.5,0.5,0.5,18,22.5,22.5,22.5,22.5,25,25,25,25,25,25,25,25,25,25,36.5,119.5,120,156,174,174,174,174,174,174,174,174,0,0,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,6,7,8,9,9,9,9,9,9,9,16.7,19.6,41.3,62,79.1,96.8,115.4,132.9,152.6,174.5,198.4,221.4,245.9,269.6,294.3,318.8,341.7,363.2,386.9,410,432.7,455.7,475.7,497.6,521.3,544.7,567.5,588.7,610.4,633.1,633.1,11.9,14.7,32.1,50.1,64.5,79.3,91.5,104.2,119.6,140,159,179.3,199.9,219.9,240.1,258.9,276.7,292.7,312.2,333.2,353.6,374.1,392.6,410.5,430.9,450.1,468.9,487.6,506,523.8,523.8,21.1,22.5,49.1,74.9,94.5,115,139.3,161.7,185.6,209.7,238.6,265.5,294.6,322.5,352.3,382.6,411.9,439,467.3,493.2,519.4,546.3,567.7,593.5,621.9,649.6,676.7,700.4,725.3,752.9,752.9,3,722,7
2013-10-04,YangPyung/WaterPump,54.6,49.1,107.7,174.5,246.3,332.4,403,453.9,490.8,548.1,629.9,685.5,740.4,807.3,878.8,934.8,988.8,1037.2,1086.5,1146,1227.1,1314.6,1395,1485.6,1561.9,1628.9,1692.3,1754.1,1813.7,1866.6,1866.6,0,0,0.5,0.5,0.5,18,22.5,22.5,22.5,22.5,25,25,25,25,25,25,25,25,25,25,36.5,119.5,120,156,174,174,174,174,174,174,174,0,0,0,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,6,7,8,9,9,9,9,9,9,18.1,16.7,36.3,58,78.7,95.8,113.5,132.1,149.6,169.3,191.2,215.1,238.1,262.6,286.3,311,335.5,358.4,379.9,403.6,426.7,449.4,472.4,492.4,514.3,538,561.4,584.2,605.4,627.1,627.1,12,11.9,26.6,44,62,76.4,91.2,103.4,116.1,131.5,151.9,170.9,191.2,211.8,231.8,252,270.8,288.6,304.6,324.1,345.1,365.5,386,404.5,422.4,442.8,462,480.8,499.5,517.9,517.9,25.4,21.1,43.6,70.2,96,115.6,136.1,160.4,182.8,206.7,230.8,259.7,286.6,315.7,343.6,373.4,403.7,433,460.1,488.4,514.3,540.5,567.4,588.8,614.6,643,670.7,697.8,721.5,746.4,746.4,3,323,6
